objid,sample,asset_id,dr7objid,p_smooth,p_disk,p_star,is_smooth,is_disk,check
587736941996409328,original,102260,587736941996409328,0.018519156,0.98048043,0.0,False,True,True
587736941996474883,original,102261,587736941996474883,0.05184878,0.9673854,0.011450026,False,True,True
587736941996736548,original,102264,587736941996736548,0.11835206,0.8408764,0.0,False,True,True
587736941996802437,original,102265,587736941996802437,0.18624808,0.80992764,0.008627937,False,True,True
587736942248198340,original,102290,587736942248198340,0.11369824,0.9566351,0.0037054473,False,True,True
587736942516699281,original,102292,587736942516699281,0.8805584,0.085631505,0.009921124,True,False,True
587736942516830255,original,102293,587736942516830255,0.24705867,0.799,0.001,False,True,True
587736942517026973,original,102294,587736942517026973,0.0025812509,0.99796546,0.0013016665,False,True,True
587736942517223657,original,102299,587736942517223657,0.021658566,0.9831093,0.010634724,False,True,True
587736942517551275,original,102301,587736942517551275,0.27386108,0.9103343,0.0073239305,False,True,True
587736942517616667,original,102302,587736942517616667,0.88590604,0.061455753,0.05004529,True,False,True
587736942517616739,original,102303,587736942517616739,0.76395106,0.12641352,0.037848666,True,False,True
587736942517682338,original,102305,587736942517682338,0.15167113,0.9100665,0.0062804143,False,True,True
587736942517682408,original,102306,587736942517682408,0.21777655,0.83816844,0.0,False,True,True
587736942517944468,original,102311,587736942517944468,0.11699134,0.96327364,0.0,False,True,True
587736942517944509,original,102312,587736942517944509,0.22416872,0.8160412,0.0,False,True,True
587736942518075544,original,102313,587736942518075544,0.7564488,0.11357402,0.0,True,False,True
587736942518140941,original,102314,587736942518140941,0.89062136,0.06527517,0.025685262,True,False,True
587736942518796509,original,102319,587736942518796509,0.08217171,0.9283443,0.0049380227,False,True,True
587736942518861928,original,102320,587736942518861928,0.8737179,0.05631117,0.021054024,True,False,True
587736942518927491,original,102323,587736942518927491,0.03069599,0.9651631,0.0,False,True,True
587736942519386225,original,102328,587736942519386225,0.0,1.0,0.0,False,True,True
587736942519582881,original,102330,587736942519582881,0.15235479,0.9461898,0.0078080203,False,True,True
587736942519582889,original,102331,587736942519582889,0.20763874,0.84770024,0.03596849,False,True,True
587736942519582917,original,102332,587736942519582917,0.12468871,0.9021269,0.0,False,True,True
587736942519713952,original,102333,587736942519713952,0.01910297,0.95291895,0.032303166,False,True,True
587736942519910634,original,102334,587736942519910634,0.071945585,0.96627283,0.0,False,True,True
587736942519976129,original,102335,587736942519976129,0.84698886,0.03720613,0.065357886,True,False,True
587736942520172707,original,102337,587736942520172707,0.25703886,0.7677853,0.022222776,False,True,True
587736942520238244,original,102338,587736942520238244,0.07262579,0.97529185,0.0,False,True,True
587736942520238336,original,102339,587736942520238336,0.19449662,0.9144886,0.00034385634,False,True,True
587736942520369309,original,102341,587736942520369309,0.1664386,0.8334033,0.0,False,True,True
587736942520434812,original,102342,587736942520434812,0.08,0.879,0.041,False,True,True
587736942520565998,original,102345,587736942520565998,0.8779452,0.0588208,0.018534595,True,False,True
587736942520828081,original,102346,587736942520828081,0.022823066,0.98049086,0.0046190103,False,True,True
587736942520828149,original,102347,587736942520828149,0.112384796,0.9001536,0.0035570269,False,True,True
587736942521024551,original,102348,587736942521024551,0.81350446,0.26847234,0.047580812,True,False,True
587736942521090093,original,102349,587736942521090093,0.024305735,0.971872,0.0,False,True,True
587736942521090192,original,102350,587736942521090192,0.7259235,0.10306886,0.06175496,True,False,True
587736942521483436,original,102354,587736942521483436,0.70927787,0.097236164,0.030383728,True,False,True
587736942521549010,original,102356,587736942521549010,0.17604457,0.9625332,0.0045094388,False,True,True
587736942521679985,original,102357,587736942521679985,0.25779435,0.73181146,0.0,False,True,True
587736942521680054,original,102359,587736942521680054,0.8419481,0.11821192,0.05592614,True,False,True
587736942521876559,original,102361,587736942521876559,0.91125554,0.11082787,0.0,True,False,True
587736942521876627,original,102362,587736942521876627,0.851,0.097,0.051,True,False,True
587736942521876655,original,102363,587736942521876655,0.013489071,0.9910428,0.0020511698,False,True,True
587736942521942045,original,102364,587736942521942045,0.7916075,0.16650736,0.046267916,True,False,True
587736942522007645,original,102365,587736942522007645,0.053,0.895,0.053,False,True,True
587736942522007684,original,102368,587736942522007684,0.021025827,0.9895465,0.0035151795,False,True,True
587736942522007730,original,102369,587736942522007730,0.19814323,0.9100523,0.0073077893,False,True,True
587736942522073265,original,102370,587736942522073265,0.021732721,0.98960704,0.0030240277,False,True,True
587736942522269929,original,102371,587736942522269929,0.79921883,0.22779648,0.01193565,True,False,True
587736942522400934,original,102373,587736942522400934,0.8837939,0.070816696,0.02556081,True,False,True
587736942522401014,original,102376,587736942522401014,0.02,0.98,0.0,False,True,True
587736942522532134,original,102378,587736942522532134,0.71253735,0.16880736,0.027639298,True,False,True
587736942523646021,original,102382,587736942523646021,0.27435228,0.84658706,0.014392397,False,True,True
587736942523646172,original,102383,587736942523646172,0.77555656,0.16586502,0.0,True,False,True
587736942524104879,original,102388,587736942524104879,0.03976878,0.9554711,0.012315587,False,True,True
587736942524236027,original,102389,587736942524236027,0.24948774,0.8555929,0.0,False,True,True
587736942524432546,original,102391,587736942524432546,0.054169573,0.97235996,0.011581371,False,True,True
587736942524432574,original,102392,587736942524432574,0.0,1.0,0.0,False,True,True
587736942524629014,original,102395,587736942524629014,0.715384,0.1903621,0.13832785,True,False,True
587736942524629232,original,102396,587736942524629232,0.009288149,0.9963169,0.00087351113,False,True,True
587736942524629342,original,102400,587736942524629342,0.17657174,0.9116085,0.0,False,True,True
587736942524694796,original,102404,587736942524694796,0.81,0.135,0.055,True,False,True
587736942524694885,original,102406,587736942524694885,0.09078652,0.9524792,0.019426756,False,True,True
587736942524825707,original,102411,587736942524825707,0.17955455,0.93839246,0.0,False,True,True
587736942524825752,original,102412,587736942524825752,0.7163934,0.20144372,0.02391044,True,False,True
587736942524825805,original,102415,587736942524825805,0.84,0.131,0.03,True,False,True
587736942524825832,original,102416,587736942524825832,0.8927853,0.08875667,0.0,True,False,True
587736942524825920,original,102417,587736942524825920,0.13173392,0.8982981,0.0018321039,False,True,True
587736942524825930,original,102418,587736942524825930,0.15476851,0.7155681,0.0,False,True,True
587736942524891167,original,102419,587736942524891167,0.80506927,0.27863073,0.028204339,True,False,True
587736942524891361,original,102421,587736942524891361,0.008718893,0.9955541,0.0,False,True,True
587736942524891365,original,102422,587736942524891365,0.7744864,0.20145689,0.07213324,True,False,True
587736942524891377,original,102423,587736942524891377,0.0055199815,0.9886016,0.0067389486,False,True,True
587736942524891423,original,102424,587736942524891423,0.15160869,0.8670951,0.012635083,False,True,True
587736942524956816,original,102425,587736942524956816,0.8300424,0.17572062,0.025303025,True,False,True
587736942525219035,original,102427,587736942525219035,0.77963096,0.21981478,0.032842796,True,False,True
587736942525284636,original,102429,587736942525284636,0.7994528,0.177901,0.022125391,True,False,True
587736942525350121,original,102432,587736942525350121,0.7533135,0.2109037,0.0045631137,True,False,True
587736942525350134,original,102433,587736942525350134,0.71915984,0.21718279,0.014174273,True,False,True
587736942525350147,original,102434,587736942525350147,0.05805953,0.9718008,0.0009755277,False,True,True
587736942525481135,original,102440,587736942525481135,0.020882463,0.95533305,0.026932986,False,True,True
587736942525546725,original,102443,587736942525546725,0.91840255,0.0,0.081597455,True,False,True
587736942525612306,original,102444,587736942525612306,0.033715524,0.9328714,0.044323076,False,True,True
587736942525677871,original,102446,587736942525677871,0.07384608,0.96520084,0.0,False,True,True
587736942525808678,original,102448,587736942525808678,0.061223358,0.972935,0.008615818,False,True,True
587736942525808961,original,102449,587736942525808961,0.00606726,0.99253,0.0,False,True,True
587736942525874481,original,102450,587736942525874481,0.16193861,0.94399214,0.0010930758,False,True,True
587736942525874520,original,102451,587736942525874520,0.054925006,0.91445726,0.013309008,False,True,True
587736942525939836,original,102452,587736942525939836,0.7119956,0.18046865,0.05110938,True,False,True
587736942525939917,original,102453,587736942525939917,0.066405825,0.9170074,0.0,False,True,True
587736942525939964,original,102454,587736942525939964,0.24358493,0.8261672,0.008342597,False,True,True
587736942526136608,original,102455,587736942526136608,0.21884066,0.827,0.013,False,True,True
587736942526398665,original,102458,587736942526398665,0.83241475,0.14805484,0.045601588,True,False,True
587736942526464194,original,102461,587736942526464194,0.061301697,0.919119,0.0,False,True,True
587736942526857413,original,102463,587736942526857413,0.051055852,0.92197454,0.0,False,True,True
587736942526922927,original,102465,587736942526922927,0.0,1.0,0.0,False,True,True
587736942526988476,original,102466,587736942526988476,0.0,1.0,0.0,False,True,True
587736942527185207,original,102467,587736942527185207,0.18951695,0.76470304,0.025320007,False,True,True
587736942527250483,original,102468,587736942527250483,0.808,0.173,0.019,True,False,True
587736942527250631,original,102469,587736942527250631,0.23766214,0.7771948,0.024495453,False,True,True
587736942527447291,original,102472,587736942527447291,0.2500661,0.81075114,0.011054822,False,True,True
587736942527447299,original,102473,587736942527447299,0.207719,0.8884688,0.0039408533,False,True,True
587736942527643965,original,102475,587736942527643965,0.0039258352,0.9964307,0.0024303165,False,True,True
587736942527774960,original,102481,587736942527774960,0.12350566,0.9443983,0.010135582,False,True,True
587736942527775026,original,102482,587736942527775026,0.27382302,0.72084683,0.005005599,False,True,True
587736942527906036,original,102485,587736942527906036,0.7726509,0.14796144,0.04316855,True,False,True
587736942527971552,original,102488,587736942527971552,0.073871925,0.96368575,0.0082429005,False,True,True
587736942528037016,original,102495,587736942528037016,0.894,0.085,0.021,True,False,True
587736942528037106,original,102496,587736942528037106,0.03421516,0.92431855,0.027058538,False,True,True
587736942528037136,original,102497,587736942528037136,0.04641083,0.9761966,0.0,False,True,True
587736942528102505,original,102501,587736942528102505,0.04985667,0.9842357,0.0011169772,False,True,True
587736942528168105,original,102503,587736942528168105,0.71832097,0.10822149,0.01757999,True,False,True
587736942528168130,original,102504,587736942528168130,0.095184244,0.9814039,0.0,False,True,True
587736942528168280,original,102509,587736942528168280,0.16041934,0.8165884,0.029862039,False,True,True
587736942528168311,original,102510,587736942528168311,0.0,0.961,0.039,False,True,True
587736942528233804,original,102513,587736942528233804,0.0,1.0,0.0,False,True,True
587736942528364725,original,102519,587736942528364725,0.816735,0.09897869,0.05619472,True,False,True
587736942528364878,original,102520,587736942528364878,0.1789128,0.9225589,0.0,False,True,True
